position,timeFrame,voxelType,fireType,
"(15.0, 4.0, 4.0)",1528.971,Empty,TrialFire,
"(13.0, 1.0, 2.0)",1528.971,Empty,TrialFire,
"(13.0, 1.0, 3.0)",1529.155,Distractor,TrialFire,
"(13.0, 1.0, 4.0)",1528.971,Empty,TrialFire,
"(13.0, 1.0, 5.0)",1528.971,Empty,TrialFire,
"(13.0, 2.0, 2.0)",1528.971,Empty,TrialFire,
"(13.0, 2.0, 3.0)",1528.971,Empty,TrialFire,
"(13.0, 2.0, 4.0)",1528.971,Empty,TrialFire,
"(13.0, 2.0, 5.0)",1529.155,Distractor,TrialFire,
"(13.0, 3.0, 2.0)",1528.971,Empty,TrialFire,
"(13.0, 3.0, 3.0)",1529.155,Distractor,TrialFire,
"(13.0, 3.0, 4.0)",1528.971,Empty,TrialFire,
"(13.0, 3.0, 5.0)",1528.971,Empty,TrialFire,
"(13.0, 4.0, 2.0)",1528.971,Empty,TrialFire,
"(13.0, 4.0, 3.0)",1528.971,Empty,TrialFire,
"(13.0, 4.0, 4.0)",1528.971,Empty,TrialFire,
"(13.0, 4.0, 5.0)",1528.971,Empty,TrialFire,
"(14.0, 1.0, 2.0)",1528.971,Empty,TrialFire,
"(14.0, 1.0, 3.0)",1528.971,Empty,TrialFire,
"(14.0, 1.0, 4.0)",1528.971,Empty,TrialFire,
"(14.0, 1.0, 5.0)",1529.155,Distractor,TrialFire,
"(14.0, 2.0, 2.0)",1528.971,Empty,TrialFire,
"(14.0, 2.0, 3.0)",1529.155,Distractor,TrialFire,
"(14.0, 2.0, 4.0)",1529.155,Distractor,TrialFire,
"(14.0, 2.0, 5.0)",1528.971,Empty,TrialFire,
"(14.0, 3.0, 2.0)",1528.971,Empty,TrialFire,
"(14.0, 3.0, 3.0)",1528.971,Empty,TrialFire,
"(14.0, 3.0, 4.0)",1528.971,Empty,TrialFire,
"(14.0, 3.0, 5.0)",1528.971,Empty,TrialFire,
"(14.0, 4.0, 2.0)",1528.971,Empty,TrialFire,
"(14.0, 4.0, 3.0)",1528.971,Empty,TrialFire,
"(14.0, 4.0, 4.0)",1528.971,Empty,TrialFire,
"(14.0, 4.0, 5.0)",1528.971,Empty,TrialFire,
"(15.0, 1.0, 2.0)",1528.971,Empty,TrialFire,
"(15.0, 1.0, 3.0)",1528.971,Empty,TrialFire,
"(15.0, 1.0, 4.0)",1528.971,Empty,TrialFire,
"(15.0, 1.0, 5.0)",1528.971,Empty,TrialFire,
"(15.0, 2.0, 2.0)",1528.971,Empty,TrialFire,
"(15.0, 2.0, 3.0)",1528.971,Empty,TrialFire,
"(15.0, 2.0, 4.0)",1528.971,Empty,TrialFire,
"(15.0, 2.0, 5.0)",1528.971,Empty,TrialFire,
"(15.0, 3.0, 2.0)",1528.971,Empty,TrialFire,
"(15.0, 3.0, 3.0)",1528.971,Empty,TrialFire,
"(15.0, 3.0, 4.0)",1528.971,Empty,TrialFire,
"(15.0, 3.0, 5.0)",1528.971,Empty,TrialFire,
"(15.0, 4.0, 2.0)",1528.971,Empty,TrialFire,
"(15.0, 4.0, 3.0)",1528.971,Empty,TrialFire,
"(15.0, 4.0, 5.0)",1528.971,Empty,TrialFire,
"(16.0, 1.0, 2.0)",1528.971,Empty,TrialFire,
"(16.0, 1.0, 3.0)",1528.971,Empty,TrialFire,
"(16.0, 1.0, 4.0)",1528.971,Empty,TrialFire,
"(16.0, 1.0, 5.0)",1528.971,Empty,TrialFire,
"(16.0, 2.0, 2.0)",1528.971,Empty,TrialFire,
"(16.0, 2.0, 3.0)",1528.971,Empty,TrialFire,
"(16.0, 2.0, 4.0)",1528.971,Empty,TrialFire,
"(16.0, 2.0, 5.0)",1528.971,Empty,TrialFire,
"(16.0, 3.0, 2.0)",1528.971,Empty,TrialFire,
"(16.0, 3.0, 3.0)",1528.971,Empty,TrialFire,
"(16.0, 3.0, 4.0)",1528.971,Empty,TrialFire,
"(16.0, 3.0, 5.0)",1528.971,Empty,TrialFire,
"(16.0, 4.0, 2.0)",1528.971,Empty,TrialFire,
"(16.0, 4.0, 3.0)",1528.971,Empty,TrialFire,
"(16.0, 4.0, 4.0)",1528.971,Empty,TrialFire,
"(16.0, 4.0, 5.0)",1528.971,Empty,TrialFire,
"(-20.0, 2.0, 14.0)",1529.128,Distractor,None,
"(14.0, 1.0, 17.0)",1529.128,Distractor,None,
"(4.0, 2.0, 16.0)",1529.128,Distractor,None,
"(1.0, 2.0, 19.0)",1529.128,Distractor,None,
"(15.0, 3.0, 16.0)",1529.128,Distractor,None,
"(17.0, 4.0, 11.0)",1529.128,Distractor,None,
"(-17.0, 3.0, 3.0)",1529.128,Distractor,None,
"(-18.0, 3.0, 0.0)",1529.128,Distractor,None,
"(12.0, 4.0, 6.0)",1529.128,Distractor,None,
"(-11.0, 1.0, 8.0)",1529.128,Distractor,None,
"(7.0, 3.0, 8.0)",1529.128,Distractor,None,
"(-18.0, 1.0, 10.0)",1529.128,Distractor,None,
"(17.0, 3.0, 8.0)",1529.128,Distractor,None,
"(-10.0, 1.0, 15.0)",1529.128,Distractor,None,
"(-15.0, 1.0, 17.0)",1529.128,Distractor,None,
"(2.0, 3.0, 18.0)",1529.128,Distractor,None,
"(-14.0, 1.0, 11.0)",1529.128,Distractor,None,
"(-10.0, 1.0, 19.0)",1529.128,Distractor,None,
"(17.0, 3.0, 13.0)",1529.128,Distractor,None,
"(11.0, 4.0, 19.0)",1529.128,Distractor,None,
"(-10.0, 3.0, 8.0)",1529.128,Distractor,None,
"(12.0, 1.0, 4.0)",1529.128,Distractor,None,
"(-4.0, 3.0, 0.0)",1529.128,Distractor,None,
"(-6.0, 4.0, 7.0)",1529.128,Distractor,None,
"(2.0, 1.0, 12.0)",1529.128,Distractor,None,
"(-6.0, 3.0, 18.0)",1529.128,Distractor,None,
"(-2.0, 2.0, 10.0)",1529.128,Distractor,None,
"(1.0, 3.0, 13.0)",1529.128,Distractor,None,
"(14.0, 1.0, 19.0)",1529.128,Distractor,None,
"(6.0, 2.0, 7.0)",1529.128,Distractor,None,
"(7.0, 4.0, 1.0)",1529.164,Target,None,
