position,timeFrame,voxelType,fireType,
"(-19.0, 1.0, 13.0)",352.5452,Empty,BlockFire,
"(-19.0, 1.0, 14.0)",352.5452,Empty,BlockFire,
"(-19.0, 1.0, 15.0)",352.5685,Distractor,BlockFire,
"(-19.0, 1.0, 16.0)",352.5452,Empty,BlockFire,
"(-19.0, 2.0, 13.0)",352.5452,Empty,BlockFire,
"(-19.0, 2.0, 14.0)",352.5452,Empty,BlockFire,
"(-19.0, 2.0, 15.0)",352.5452,Empty,BlockFire,
"(-19.0, 2.0, 16.0)",352.5452,Empty,BlockFire,
"(-19.0, 3.0, 13.0)",352.5452,Empty,BlockFire,
"(-19.0, 3.0, 14.0)",352.5452,Empty,BlockFire,
"(-19.0, 3.0, 15.0)",352.5452,Empty,BlockFire,
"(-19.0, 3.0, 16.0)",352.5685,Distractor,BlockFire,
"(-19.0, 4.0, 13.0)",352.5452,Empty,BlockFire,
"(-19.0, 4.0, 14.0)",352.5452,Empty,BlockFire,
"(-19.0, 4.0, 15.0)",352.5685,Distractor,BlockFire,
"(-19.0, 4.0, 16.0)",352.5452,Empty,BlockFire,
"(-18.0, 1.0, 13.0)",352.5685,Distractor,BlockFire,
"(-18.0, 1.0, 14.0)",352.5452,Empty,BlockFire,
"(-18.0, 1.0, 15.0)",352.5452,Empty,BlockFire,
"(-18.0, 1.0, 16.0)",352.5452,Empty,BlockFire,
"(-18.0, 2.0, 13.0)",352.5452,Empty,BlockFire,
"(-18.0, 2.0, 14.0)",352.5452,Empty,BlockFire,
"(-18.0, 2.0, 15.0)",352.5452,Empty,BlockFire,
"(-18.0, 2.0, 16.0)",352.5452,Empty,BlockFire,
"(-18.0, 3.0, 13.0)",352.5452,Empty,BlockFire,
"(-18.0, 3.0, 14.0)",352.5452,Empty,BlockFire,
"(-18.0, 3.0, 15.0)",352.5452,Empty,BlockFire,
"(-18.0, 3.0, 16.0)",352.5452,Empty,BlockFire,
"(-18.0, 4.0, 13.0)",352.5452,Empty,BlockFire,
"(-18.0, 4.0, 14.0)",352.5452,Empty,BlockFire,
"(-18.0, 4.0, 15.0)",352.5452,Empty,BlockFire,
"(-18.0, 4.0, 16.0)",352.5452,Empty,BlockFire,
"(-17.0, 1.0, 13.0)",352.5685,Distractor,BlockFire,
"(-17.0, 1.0, 14.0)",352.5452,Empty,BlockFire,
"(-17.0, 1.0, 15.0)",352.5452,Empty,BlockFire,
"(-17.0, 1.0, 16.0)",352.5452,Empty,BlockFire,
"(-17.0, 2.0, 13.0)",352.5452,Empty,BlockFire,
"(-17.0, 2.0, 14.0)",352.5452,Empty,BlockFire,
"(-17.0, 2.0, 15.0)",352.5452,Empty,BlockFire,
"(-17.0, 2.0, 16.0)",352.5685,Distractor,BlockFire,
"(-17.0, 3.0, 13.0)",352.5452,Empty,BlockFire,
"(-17.0, 3.0, 14.0)",352.5452,Empty,BlockFire,
"(-17.0, 3.0, 15.0)",352.5452,Empty,BlockFire,
"(-17.0, 3.0, 16.0)",352.5452,Empty,BlockFire,
"(-17.0, 4.0, 13.0)",352.5452,Empty,BlockFire,
"(-17.0, 4.0, 14.0)",352.5452,Empty,BlockFire,
"(-17.0, 4.0, 15.0)",352.5452,Empty,BlockFire,
"(-17.0, 4.0, 16.0)",352.5452,Empty,BlockFire,
"(-16.0, 1.0, 13.0)",352.5452,Empty,BlockFire,
"(-16.0, 1.0, 14.0)",352.5452,Empty,BlockFire,
"(-16.0, 1.0, 15.0)",352.5452,Empty,BlockFire,
"(-16.0, 1.0, 16.0)",352.5452,Empty,BlockFire,
"(-16.0, 2.0, 13.0)",352.5452,Empty,BlockFire,
"(-16.0, 2.0, 14.0)",352.5452,Empty,BlockFire,
"(-16.0, 2.0, 15.0)",352.5452,Empty,BlockFire,
"(-16.0, 2.0, 16.0)",352.5452,Empty,BlockFire,
"(-16.0, 3.0, 13.0)",352.5452,Empty,BlockFire,
"(-16.0, 3.0, 14.0)",352.5452,Empty,BlockFire,
"(-16.0, 3.0, 15.0)",352.5452,Empty,BlockFire,
"(-16.0, 3.0, 16.0)",352.5452,Empty,BlockFire,
"(-16.0, 4.0, 13.0)",352.5452,Empty,BlockFire,
"(-16.0, 4.0, 14.0)",352.5452,Empty,BlockFire,
"(-16.0, 4.0, 15.0)",352.5452,Empty,BlockFire,
"(-16.0, 4.0, 16.0)",352.5452,Empty,BlockFire,
"(-16.0, 3.0, 0.0)",352.5559,Distractor,None,
"(13.0, 2.0, 15.0)",352.5559,Distractor,None,
"(3.0, 2.0, 7.0)",352.5559,Distractor,None,
"(-4.0, 2.0, 13.0)",352.5559,Distractor,None,
"(6.0, 2.0, 18.0)",352.5559,Distractor,None,
"(7.0, 3.0, 3.0)",352.5559,Distractor,None,
"(-8.0, 3.0, 12.0)",352.5559,Distractor,None,
"(3.0, 2.0, 4.0)",352.5559,Distractor,None,
"(-1.0, 4.0, 17.0)",352.5559,Distractor,None,
"(-1.0, 4.0, 15.0)",352.5559,Distractor,None,
"(6.0, 2.0, 16.0)",352.5559,Distractor,None,
"(-8.0, 3.0, 2.0)",352.5559,Distractor,None,
"(1.0, 4.0, 6.0)",352.5559,Distractor,None,
"(-3.0, 1.0, 5.0)",352.5559,Distractor,None,
"(-10.0, 1.0, 12.0)",352.5559,Distractor,None,
"(13.0, 3.0, 18.0)",352.5559,Distractor,None,
"(-13.0, 2.0, 15.0)",352.5559,Distractor,None,
"(-18.0, 3.0, 10.0)",352.5559,Distractor,None,
"(-13.0, 1.0, 14.0)",352.5559,Distractor,None,
