position,timeFrame,voxelType,fireType,
"(-14.0, 1.0, 17.0)",811.3807,Distractor,None,
"(8.0, 3.0, 10.0)",811.3807,Distractor,None,
"(2.0, 2.0, 10.0)",811.3807,Distractor,None,
"(2.0, 3.0, 7.0)",811.3807,Distractor,None,
"(4.0, 2.0, 13.0)",811.3807,Distractor,None,
"(6.0, 2.0, 17.0)",811.3807,Distractor,None,
"(-13.0, 2.0, 3.0)",811.3807,Distractor,None,
"(-18.0, 4.0, 15.0)",811.3807,Distractor,None,
"(6.0, 1.0, 6.0)",811.3807,Distractor,None,
"(15.0, 3.0, 13.0)",811.3807,Distractor,None,
"(-20.0, 1.0, 8.0)",811.3807,Distractor,None,
"(-4.0, 4.0, 5.0)",811.3807,Distractor,None,
"(-5.0, 1.0, 11.0)",811.3807,Distractor,None,
"(16.0, 3.0, 4.0)",811.3807,Distractor,None,
"(19.0, 3.0, 6.0)",811.3807,Distractor,None,
"(10.0, 3.0, 10.0)",811.3807,Distractor,None,
"(18.0, 4.0, 9.0)",811.3807,Distractor,None,
"(13.0, 2.0, 16.0)",811.3807,Distractor,None,
"(11.0, 1.0, 3.0)",811.3807,Distractor,None,
"(-4.0, 4.0, 6.0)",811.3807,Distractor,None,
"(-1.0, 3.0, 18.0)",811.3807,Distractor,None,
"(-16.0, 2.0, 18.0)",811.3807,Distractor,None,
"(10.0, 1.0, 6.0)",811.3807,Distractor,None,
"(-2.0, 1.0, 13.0)",811.3807,Distractor,None,
"(-9.0, 1.0, 9.0)",811.3807,Distractor,None,
"(-3.0, 3.0, 19.0)",811.3807,Distractor,None,
"(8.0, 2.0, 6.0)",811.3807,Distractor,None,
"(5.0, 3.0, 2.0)",811.3807,Distractor,None,
"(16.0, 4.0, 9.0)",811.3807,Distractor,None,
"(18.0, 3.0, 14.0)",811.3807,Distractor,None,
"(-15.0, 1.0, 4.0)",811.4038,Target,None,
