position,timeFrame,voxelType,fireType,
"(-12.0, 1.0, 9.0)",1953.414,Distractor,None,
"(-1.0, 3.0, 9.0)",1953.414,Distractor,None,
"(-13.0, 1.0, 1.0)",1953.414,Distractor,None,
"(18.0, 3.0, 3.0)",1953.414,Distractor,None,
"(-18.0, 3.0, 10.0)",1953.414,Distractor,None,
"(-11.0, 4.0, 3.0)",1953.414,Distractor,None,
"(-15.0, 1.0, 5.0)",1953.414,Distractor,None,
"(-15.0, 1.0, 19.0)",1953.414,Distractor,None,
"(17.0, 2.0, 10.0)",1953.414,Distractor,None,
"(-6.0, 3.0, 17.0)",1953.414,Distractor,None,
"(9.0, 2.0, 13.0)",1953.414,Distractor,None,
"(-11.0, 3.0, 13.0)",1953.414,Distractor,None,
"(-6.0, 4.0, 2.0)",1953.414,Distractor,None,
"(19.0, 3.0, 8.0)",1953.414,Distractor,None,
"(11.0, 3.0, 17.0)",1953.414,Distractor,None,
"(11.0, 3.0, 2.0)",1953.414,Distractor,None,
"(-1.0, 4.0, 19.0)",1953.414,Distractor,None,
"(14.0, 1.0, 1.0)",1953.414,Distractor,None,
"(-10.0, 1.0, 19.0)",1953.414,Distractor,None,
"(-15.0, 1.0, 17.0)",1953.414,Distractor,None,
"(16.0, 1.0, 6.0)",1953.414,Distractor,None,
"(15.0, 3.0, 14.0)",1953.414,Distractor,None,
"(16.0, 1.0, 19.0)",1953.414,Distractor,None,
"(15.0, 4.0, 18.0)",1953.414,Distractor,None,
"(15.0, 4.0, 6.0)",1953.414,Distractor,None,
"(-12.0, 2.0, 19.0)",1953.414,Distractor,None,
"(-14.0, 4.0, 1.0)",1953.414,Distractor,None,
"(-13.0, 4.0, 4.0)",1953.414,Distractor,None,
"(-9.0, 4.0, 10.0)",1953.414,Distractor,None,
"(-4.0, 3.0, 16.0)",1953.414,Distractor,None,
"(19.0, 4.0, 14.0)",1953.414,Distractor,None,
"(11.0, 3.0, 5.0)",1953.414,Distractor,None,
"(19.0, 3.0, 15.0)",1953.414,Distractor,None,
"(-9.0, 3.0, 2.0)",1953.414,Distractor,None,
"(15.0, 4.0, 1.0)",1953.414,Distractor,None,
"(8.0, 3.0, 13.0)",1953.414,Distractor,None,
"(-9.0, 2.0, 14.0)",1953.437,Target,None,
