position,timeFrame,voxelType,fireType,
"(-19.0, 1.0, 13.0)",298.4843,Empty,BlockFire,
"(-19.0, 1.0, 14.0)",298.4843,Empty,BlockFire,
"(-19.0, 1.0, 15.0)",298.4843,Empty,BlockFire,
"(-19.0, 1.0, 16.0)",298.51,Distractor,BlockFire,
"(-19.0, 2.0, 13.0)",298.4843,Empty,BlockFire,
"(-19.0, 2.0, 14.0)",298.51,Distractor,BlockFire,
"(-19.0, 2.0, 15.0)",298.4843,Empty,BlockFire,
"(-19.0, 2.0, 16.0)",298.4843,Empty,BlockFire,
"(-19.0, 3.0, 13.0)",298.4843,Empty,BlockFire,
"(-19.0, 3.0, 14.0)",298.4843,Empty,BlockFire,
"(-19.0, 3.0, 15.0)",298.4843,Empty,BlockFire,
"(-19.0, 3.0, 16.0)",298.4843,Empty,BlockFire,
"(-19.0, 4.0, 13.0)",298.4843,Empty,BlockFire,
"(-19.0, 4.0, 14.0)",298.4843,Empty,BlockFire,
"(-19.0, 4.0, 15.0)",298.4843,Empty,BlockFire,
"(-19.0, 4.0, 16.0)",298.4843,Empty,BlockFire,
"(-18.0, 1.0, 13.0)",298.51,Distractor,BlockFire,
"(-18.0, 1.0, 14.0)",298.4843,Empty,BlockFire,
"(-18.0, 1.0, 15.0)",298.4843,Empty,BlockFire,
"(-18.0, 1.0, 16.0)",298.51,Distractor,BlockFire,
"(-18.0, 2.0, 13.0)",298.4843,Empty,BlockFire,
"(-18.0, 2.0, 14.0)",298.51,Distractor,BlockFire,
"(-18.0, 2.0, 15.0)",298.4843,Empty,BlockFire,
"(-18.0, 2.0, 16.0)",298.4843,Empty,BlockFire,
"(-18.0, 3.0, 13.0)",298.4843,Empty,BlockFire,
"(-18.0, 3.0, 14.0)",298.4843,Empty,BlockFire,
"(-18.0, 3.0, 15.0)",298.4843,Empty,BlockFire,
"(-18.0, 3.0, 16.0)",298.4843,Empty,BlockFire,
"(-18.0, 4.0, 13.0)",298.4843,Empty,BlockFire,
"(-18.0, 4.0, 14.0)",298.4843,Empty,BlockFire,
"(-18.0, 4.0, 15.0)",298.4843,Empty,BlockFire,
"(-18.0, 4.0, 16.0)",298.4843,Empty,BlockFire,
"(-17.0, 1.0, 13.0)",298.4843,Empty,BlockFire,
"(-17.0, 1.0, 14.0)",298.4843,Empty,BlockFire,
"(-17.0, 1.0, 15.0)",298.4843,Empty,BlockFire,
"(-17.0, 1.0, 16.0)",298.4843,Empty,BlockFire,
"(-17.0, 2.0, 13.0)",298.4843,Empty,BlockFire,
"(-17.0, 2.0, 14.0)",298.4843,Empty,BlockFire,
"(-17.0, 2.0, 15.0)",298.4843,Empty,BlockFire,
"(-17.0, 2.0, 16.0)",298.4843,Empty,BlockFire,
"(-17.0, 3.0, 13.0)",298.4843,Empty,BlockFire,
"(-17.0, 3.0, 14.0)",298.4843,Empty,BlockFire,
"(-17.0, 3.0, 15.0)",298.4843,Empty,BlockFire,
"(-17.0, 3.0, 16.0)",298.4843,Empty,BlockFire,
"(-17.0, 4.0, 13.0)",298.4843,Empty,BlockFire,
"(-17.0, 4.0, 14.0)",298.5188,Distractor,BlockFire,
"(-17.0, 4.0, 15.0)",298.4843,Empty,BlockFire,
"(-17.0, 4.0, 16.0)",298.4843,Empty,BlockFire,
"(-16.0, 1.0, 13.0)",298.4843,Empty,BlockFire,
"(-16.0, 1.0, 14.0)",298.4843,Empty,BlockFire,
"(-16.0, 1.0, 15.0)",298.4843,Empty,BlockFire,
"(-16.0, 1.0, 16.0)",298.4843,Empty,BlockFire,
"(-16.0, 2.0, 13.0)",298.4843,Empty,BlockFire,
"(-16.0, 2.0, 14.0)",298.4843,Empty,BlockFire,
"(-16.0, 2.0, 15.0)",298.4843,Empty,BlockFire,
"(-16.0, 2.0, 16.0)",298.4843,Empty,BlockFire,
"(-16.0, 3.0, 13.0)",298.4843,Empty,BlockFire,
"(-16.0, 3.0, 14.0)",298.4843,Empty,BlockFire,
"(-16.0, 3.0, 15.0)",298.4843,Empty,BlockFire,
"(-16.0, 3.0, 16.0)",298.51,Distractor,BlockFire,
"(-16.0, 4.0, 13.0)",298.4843,Empty,BlockFire,
"(-16.0, 4.0, 14.0)",298.4843,Empty,BlockFire,
"(-16.0, 4.0, 15.0)",298.4843,Empty,BlockFire,
"(-16.0, 4.0, 16.0)",298.4843,Empty,BlockFire,
"(3.0, 2.0, 16.0)",298.4959,Distractor,None,
"(-15.0, 4.0, 9.0)",298.4959,Distractor,None,
"(12.0, 1.0, 17.0)",298.4959,Distractor,None,
"(0.0, 3.0, 6.0)",298.4959,Distractor,None,
"(-4.0, 1.0, 17.0)",298.4959,Distractor,None,
"(-4.0, 3.0, 7.0)",298.4959,Distractor,None,
"(13.0, 2.0, 0.0)",298.4959,Distractor,None,
"(-7.0, 4.0, 2.0)",298.4959,Distractor,None,
"(9.0, 3.0, 8.0)",298.4959,Distractor,None,
"(7.0, 1.0, 12.0)",298.4959,Distractor,None,
"(-18.0, 4.0, 12.0)",298.4959,Distractor,None,
"(-3.0, 2.0, 10.0)",298.4959,Distractor,None,
"(2.0, 1.0, 5.0)",298.4959,Distractor,None,
"(-19.0, 4.0, 1.0)",298.4959,Distractor,None,
"(-19.0, 2.0, 6.0)",298.4959,Distractor,None,
"(5.0, 4.0, 14.0)",298.4959,Distractor,None,
"(3.0, 1.0, 4.0)",298.4959,Distractor,None,
"(8.0, 4.0, 9.0)",298.4959,Distractor,None,
"(-7.0, 3.0, 11.0)",298.4959,Distractor,None,
"(5.0, 1.0, 7.0)",298.4959,Distractor,None,
"(-14.0, 3.0, 8.0)",298.4959,Distractor,None,
"(3.0, 4.0, 4.0)",298.4959,Distractor,None,
"(-3.0, 1.0, 3.0)",298.4959,Distractor,None,
"(15.0, 3.0, 16.0)",298.4959,Distractor,None,
"(4.0, 2.0, 14.0)",298.4959,Distractor,None,
"(-8.0, 1.0, 11.0)",298.4959,Distractor,None,
"(-13.0, 2.0, 3.0)",298.4959,Distractor,None,
"(-11.0, 4.0, 3.0)",298.4959,Distractor,None,
"(18.0, 2.0, 13.0)",298.4959,Distractor,None,
"(9.0, 3.0, 17.0)",298.4959,Distractor,None,
