position,timeFrame,voxelType,fireType,
"(-14.0, 4.0, 3.0)",1047.986,Distractor,None,
"(8.0, 3.0, 15.0)",1047.986,Distractor,None,
"(5.0, 3.0, 4.0)",1047.986,Distractor,None,
"(-19.0, 3.0, 3.0)",1047.986,Distractor,None,
"(12.0, 4.0, 17.0)",1047.986,Distractor,None,
"(0.0, 4.0, 15.0)",1047.986,Distractor,None,
"(5.0, 2.0, 16.0)",1047.986,Distractor,None,
"(18.0, 3.0, 3.0)",1047.986,Distractor,None,
"(13.0, 3.0, 10.0)",1047.986,Distractor,None,
"(-5.0, 4.0, 16.0)",1047.986,Distractor,None,
"(-15.0, 2.0, 4.0)",1047.986,Distractor,None,
"(6.0, 4.0, 7.0)",1047.986,Distractor,None,
"(-6.0, 1.0, 8.0)",1047.986,Distractor,None,
"(-14.0, 2.0, 14.0)",1047.986,Distractor,None,
"(5.0, 1.0, 3.0)",1047.986,Distractor,None,
"(12.0, 3.0, 1.0)",1047.986,Distractor,None,
"(-18.0, 4.0, 0.0)",1047.986,Distractor,None,
"(4.0, 3.0, 12.0)",1047.986,Distractor,None,
"(-20.0, 2.0, 12.0)",1047.986,Distractor,None,
"(15.0, 4.0, 3.0)",1047.986,Distractor,None,
"(-20.0, 1.0, 17.0)",1047.986,Distractor,None,
"(-14.0, 3.0, 0.0)",1047.986,Distractor,None,
"(-1.0, 2.0, 17.0)",1047.986,Distractor,None,
"(-15.0, 2.0, 16.0)",1047.986,Distractor,None,
"(-20.0, 1.0, 11.0)",1047.986,Distractor,None,
"(0.0, 1.0, 9.0)",1047.986,Distractor,None,
"(-8.0, 4.0, 8.0)",1047.986,Distractor,None,
"(19.0, 1.0, 16.0)",1047.986,Distractor,None,
"(8.0, 1.0, 18.0)",1047.986,Distractor,None,
"(4.0, 2.0, 18.0)",1047.986,Distractor,None,
"(-11.0, 2.0, 14.0)",1048.009,Target,None,
