position,timeFrame,voxelType,fireType,
"(-19.0, 1.0, 13.0)",217.3822,Empty,BlockFire,
"(-19.0, 1.0, 14.0)",217.3822,Empty,BlockFire,
"(-19.0, 1.0, 15.0)",217.3822,Empty,BlockFire,
"(-19.0, 1.0, 16.0)",217.3822,Empty,BlockFire,
"(-19.0, 2.0, 13.0)",217.3822,Empty,BlockFire,
"(-19.0, 2.0, 14.0)",217.3822,Empty,BlockFire,
"(-19.0, 2.0, 15.0)",217.3822,Empty,BlockFire,
"(-19.0, 2.0, 16.0)",217.4058,Distractor,BlockFire,
"(-19.0, 3.0, 13.0)",217.3822,Empty,BlockFire,
"(-19.0, 3.0, 14.0)",217.3822,Empty,BlockFire,
"(-19.0, 3.0, 15.0)",217.3822,Empty,BlockFire,
"(-19.0, 3.0, 16.0)",217.3822,Empty,BlockFire,
"(-19.0, 4.0, 13.0)",217.3822,Empty,BlockFire,
"(-19.0, 4.0, 14.0)",217.3822,Empty,BlockFire,
"(-19.0, 4.0, 15.0)",217.3822,Empty,BlockFire,
"(-19.0, 4.0, 16.0)",217.3822,Empty,BlockFire,
"(-18.0, 1.0, 13.0)",217.3822,Empty,BlockFire,
"(-18.0, 1.0, 14.0)",217.3822,Empty,BlockFire,
"(-18.0, 1.0, 15.0)",217.4058,Distractor,BlockFire,
"(-18.0, 1.0, 16.0)",217.3822,Empty,BlockFire,
"(-18.0, 2.0, 13.0)",217.4058,Distractor,BlockFire,
"(-18.0, 2.0, 14.0)",217.3822,Empty,BlockFire,
"(-18.0, 2.0, 15.0)",217.3822,Empty,BlockFire,
"(-18.0, 2.0, 16.0)",217.3822,Empty,BlockFire,
"(-18.0, 3.0, 13.0)",217.3822,Empty,BlockFire,
"(-18.0, 3.0, 14.0)",217.3822,Empty,BlockFire,
"(-18.0, 3.0, 15.0)",217.3822,Empty,BlockFire,
"(-18.0, 3.0, 16.0)",217.3822,Empty,BlockFire,
"(-18.0, 4.0, 13.0)",217.3822,Empty,BlockFire,
"(-18.0, 4.0, 14.0)",217.3822,Empty,BlockFire,
"(-18.0, 4.0, 15.0)",217.3822,Empty,BlockFire,
"(-18.0, 4.0, 16.0)",217.4058,Distractor,BlockFire,
"(-17.0, 1.0, 13.0)",217.3822,Empty,BlockFire,
"(-17.0, 1.0, 14.0)",217.3822,Empty,BlockFire,
"(-17.0, 1.0, 15.0)",217.3822,Empty,BlockFire,
"(-17.0, 1.0, 16.0)",217.3822,Empty,BlockFire,
"(-17.0, 2.0, 13.0)",217.3822,Empty,BlockFire,
"(-17.0, 2.0, 14.0)",217.3822,Empty,BlockFire,
"(-17.0, 2.0, 15.0)",217.3822,Empty,BlockFire,
"(-17.0, 2.0, 16.0)",217.3822,Empty,BlockFire,
"(-17.0, 3.0, 13.0)",217.3822,Empty,BlockFire,
"(-17.0, 3.0, 14.0)",217.4058,Distractor,BlockFire,
"(-17.0, 3.0, 15.0)",217.3822,Empty,BlockFire,
"(-17.0, 3.0, 16.0)",217.3822,Empty,BlockFire,
"(-17.0, 4.0, 13.0)",217.3822,Empty,BlockFire,
"(-17.0, 4.0, 14.0)",217.3822,Empty,BlockFire,
"(-17.0, 4.0, 15.0)",217.3822,Empty,BlockFire,
"(-17.0, 4.0, 16.0)",217.3822,Empty,BlockFire,
"(-16.0, 1.0, 13.0)",217.3822,Empty,BlockFire,
"(-16.0, 1.0, 14.0)",217.3822,Empty,BlockFire,
"(-16.0, 1.0, 15.0)",217.3822,Empty,BlockFire,
"(-16.0, 1.0, 16.0)",217.3822,Empty,BlockFire,
"(-16.0, 2.0, 13.0)",217.3822,Empty,BlockFire,
"(-16.0, 2.0, 14.0)",217.3822,Empty,BlockFire,
"(-16.0, 2.0, 15.0)",217.3822,Empty,BlockFire,
"(-16.0, 2.0, 16.0)",217.3822,Empty,BlockFire,
"(-16.0, 3.0, 13.0)",217.3822,Empty,BlockFire,
"(-16.0, 3.0, 14.0)",217.3822,Empty,BlockFire,
"(-16.0, 3.0, 15.0)",217.4058,Distractor,BlockFire,
"(-16.0, 3.0, 16.0)",217.3822,Empty,BlockFire,
"(-16.0, 4.0, 13.0)",217.3822,Empty,BlockFire,
"(-16.0, 4.0, 14.0)",217.3822,Empty,BlockFire,
"(-16.0, 4.0, 15.0)",217.3822,Empty,BlockFire,
"(-16.0, 4.0, 16.0)",217.3822,Empty,BlockFire,
"(14.0, 1.0, 1.0)",217.393,Distractor,None,
"(16.0, 2.0, 15.0)",217.393,Distractor,None,
"(9.0, 1.0, 14.0)",217.393,Distractor,None,
"(12.0, 2.0, 0.0)",217.393,Distractor,None,
"(12.0, 1.0, 11.0)",217.393,Distractor,None,
"(-5.0, 3.0, 5.0)",217.393,Distractor,None,
"(-16.0, 4.0, 17.0)",217.393,Distractor,None,
"(-20.0, 1.0, 12.0)",217.393,Distractor,None,
"(-8.0, 4.0, 16.0)",217.393,Distractor,None,
"(11.0, 4.0, 5.0)",217.393,Distractor,None,
"(-7.0, 1.0, 10.0)",217.393,Distractor,None,
"(-2.0, 1.0, 12.0)",217.393,Distractor,None,
"(15.0, 1.0, 10.0)",217.393,Distractor,None,
"(17.0, 1.0, 12.0)",217.393,Distractor,None,
"(-12.0, 4.0, 19.0)",217.393,Distractor,None,
"(17.0, 4.0, 3.0)",217.393,Distractor,None,
"(-7.0, 1.0, 11.0)",217.393,Distractor,None,
"(-15.0, 3.0, 0.0)",217.393,Distractor,None,
"(0.0, 1.0, 5.0)",217.393,Distractor,None,
"(-18.0, 4.0, 10.0)",217.393,Distractor,None,
"(-11.0, 1.0, 14.0)",217.393,Distractor,None,
"(12.0, 3.0, 1.0)",217.393,Distractor,None,
"(-10.0, 2.0, 12.0)",217.393,Distractor,None,
"(2.0, 2.0, 12.0)",217.393,Distractor,None,
"(4.0, 1.0, 14.0)",217.393,Distractor,None,
"(-4.0, 4.0, 17.0)",217.393,Distractor,None,
"(3.0, 2.0, 3.0)",217.393,Distractor,None,
"(9.0, 1.0, 9.0)",217.393,Distractor,None,
"(13.0, 1.0, 16.0)",217.393,Distractor,None,
"(19.0, 2.0, 7.0)",217.393,Distractor,None,
"(8.0, 1.0, 1.0)",217.4153,Target,None,
