position,timeFrame,voxelType,fireType,
"(-9.0, 1.0, 8.0)",780.3972,Empty,TrialFire,
"(-11.0, 1.0, 6.0)",780.3972,Empty,TrialFire,
"(-11.0, 1.0, 7.0)",780.3972,Empty,TrialFire,
"(-11.0, 1.0, 8.0)",780.3972,Empty,TrialFire,
"(-11.0, 1.0, 9.0)",780.3972,Empty,TrialFire,
"(-11.0, 2.0, 6.0)",780.3972,Empty,TrialFire,
"(-11.0, 2.0, 7.0)",780.3972,Empty,TrialFire,
"(-11.0, 2.0, 8.0)",780.3972,Empty,TrialFire,
"(-11.0, 2.0, 9.0)",780.3972,Empty,TrialFire,
"(-11.0, 3.0, 6.0)",780.3972,Empty,TrialFire,
"(-11.0, 3.0, 7.0)",780.3972,Empty,TrialFire,
"(-11.0, 3.0, 8.0)",780.3972,Empty,TrialFire,
"(-11.0, 3.0, 9.0)",780.3972,Empty,TrialFire,
"(-11.0, 4.0, 6.0)",780.3972,Empty,TrialFire,
"(-11.0, 4.0, 7.0)",780.5419,Distractor,TrialFire,
"(-11.0, 4.0, 8.0)",780.3972,Empty,TrialFire,
"(-11.0, 4.0, 9.0)",780.5419,Distractor,TrialFire,
"(-10.0, 1.0, 6.0)",780.3972,Empty,TrialFire,
"(-10.0, 1.0, 7.0)",780.3972,Empty,TrialFire,
"(-10.0, 1.0, 8.0)",780.5419,Distractor,TrialFire,
"(-10.0, 1.0, 9.0)",780.3972,Empty,TrialFire,
"(-10.0, 2.0, 6.0)",780.5419,Distractor,TrialFire,
"(-10.0, 2.0, 7.0)",780.3972,Empty,TrialFire,
"(-10.0, 2.0, 8.0)",780.3972,Empty,TrialFire,
"(-10.0, 2.0, 9.0)",780.3972,Empty,TrialFire,
"(-10.0, 3.0, 6.0)",780.5419,Distractor,TrialFire,
"(-10.0, 3.0, 7.0)",780.3972,Empty,TrialFire,
"(-10.0, 3.0, 8.0)",780.3972,Empty,TrialFire,
"(-10.0, 3.0, 9.0)",780.3972,Empty,TrialFire,
"(-10.0, 4.0, 6.0)",780.3972,Empty,TrialFire,
"(-10.0, 4.0, 7.0)",780.3972,Empty,TrialFire,
"(-10.0, 4.0, 8.0)",780.3972,Empty,TrialFire,
"(-10.0, 4.0, 9.0)",780.3972,Empty,TrialFire,
"(-9.0, 1.0, 6.0)",780.3972,Empty,TrialFire,
"(-9.0, 1.0, 7.0)",780.3972,Empty,TrialFire,
"(-9.0, 1.0, 9.0)",780.3972,Empty,TrialFire,
"(-9.0, 2.0, 6.0)",780.3972,Empty,TrialFire,
"(-9.0, 2.0, 7.0)",780.3972,Empty,TrialFire,
"(-9.0, 2.0, 8.0)",780.3972,Empty,TrialFire,
"(-9.0, 2.0, 9.0)",780.3972,Empty,TrialFire,
"(-9.0, 3.0, 6.0)",780.3972,Empty,TrialFire,
"(-9.0, 3.0, 7.0)",780.3972,Empty,TrialFire,
"(-9.0, 3.0, 8.0)",780.3972,Empty,TrialFire,
"(-9.0, 3.0, 9.0)",780.3972,Empty,TrialFire,
"(-9.0, 4.0, 6.0)",780.3972,Empty,TrialFire,
"(-9.0, 4.0, 7.0)",780.3972,Empty,TrialFire,
"(-9.0, 4.0, 8.0)",780.3972,Empty,TrialFire,
"(-9.0, 4.0, 9.0)",780.3972,Empty,TrialFire,
"(-8.0, 1.0, 6.0)",780.3972,Empty,TrialFire,
"(-8.0, 1.0, 7.0)",780.3972,Empty,TrialFire,
"(-8.0, 1.0, 8.0)",780.3972,Empty,TrialFire,
"(-8.0, 1.0, 9.0)",780.5419,Distractor,TrialFire,
"(-8.0, 2.0, 6.0)",780.3972,Empty,TrialFire,
"(-8.0, 2.0, 7.0)",780.3972,Empty,TrialFire,
"(-8.0, 2.0, 8.0)",780.3972,Empty,TrialFire,
"(-8.0, 2.0, 9.0)",780.3972,Empty,TrialFire,
"(-8.0, 3.0, 6.0)",780.3972,Empty,TrialFire,
"(-8.0, 3.0, 7.0)",780.3972,Empty,TrialFire,
"(-8.0, 3.0, 8.0)",780.3972,Empty,TrialFire,
"(-8.0, 3.0, 9.0)",780.3972,Empty,TrialFire,
"(-8.0, 4.0, 6.0)",780.3972,Empty,TrialFire,
"(-8.0, 4.0, 7.0)",780.3972,Empty,TrialFire,
"(-8.0, 4.0, 8.0)",780.3972,Empty,TrialFire,
"(-8.0, 4.0, 9.0)",780.3972,Empty,TrialFire,
"(-5.0, 2.0, 8.0)",780.5159,Distractor,None,
"(2.0, 2.0, 8.0)",780.5159,Distractor,None,
"(9.0, 4.0, 17.0)",780.5159,Distractor,None,
"(2.0, 4.0, 16.0)",780.5159,Distractor,None,
