position,timeFrame,voxelType,fireType,
"(-19.0, 1.0, 13.0)",918.1953,Empty,BlockFire,
"(-19.0, 1.0, 14.0)",918.2217,Distractor,BlockFire,
"(-19.0, 1.0, 15.0)",918.1953,Empty,BlockFire,
"(-19.0, 1.0, 16.0)",918.1953,Empty,BlockFire,
"(-19.0, 2.0, 13.0)",918.1953,Empty,BlockFire,
"(-19.0, 2.0, 14.0)",918.1953,Empty,BlockFire,
"(-19.0, 2.0, 15.0)",918.1953,Empty,BlockFire,
"(-19.0, 2.0, 16.0)",918.2217,Distractor,BlockFire,
"(-19.0, 3.0, 13.0)",918.1953,Empty,BlockFire,
"(-19.0, 3.0, 14.0)",918.1953,Empty,BlockFire,
"(-19.0, 3.0, 15.0)",918.1953,Empty,BlockFire,
"(-19.0, 3.0, 16.0)",918.1953,Empty,BlockFire,
"(-19.0, 4.0, 13.0)",918.2217,Distractor,BlockFire,
"(-19.0, 4.0, 14.0)",918.1953,Empty,BlockFire,
"(-19.0, 4.0, 15.0)",918.1953,Empty,BlockFire,
"(-19.0, 4.0, 16.0)",918.2217,Distractor,BlockFire,
"(-18.0, 1.0, 13.0)",918.1953,Empty,BlockFire,
"(-18.0, 1.0, 14.0)",918.1953,Empty,BlockFire,
"(-18.0, 1.0, 15.0)",918.1953,Empty,BlockFire,
"(-18.0, 1.0, 16.0)",918.1953,Empty,BlockFire,
"(-18.0, 2.0, 13.0)",918.1953,Empty,BlockFire,
"(-18.0, 2.0, 14.0)",918.1953,Empty,BlockFire,
"(-18.0, 2.0, 15.0)",918.1953,Empty,BlockFire,
"(-18.0, 2.0, 16.0)",918.1953,Empty,BlockFire,
"(-18.0, 3.0, 13.0)",918.1953,Empty,BlockFire,
"(-18.0, 3.0, 14.0)",918.1953,Empty,BlockFire,
"(-18.0, 3.0, 15.0)",918.1953,Empty,BlockFire,
"(-18.0, 3.0, 16.0)",918.1953,Empty,BlockFire,
"(-18.0, 4.0, 13.0)",918.1953,Empty,BlockFire,
"(-18.0, 4.0, 14.0)",918.1953,Empty,BlockFire,
"(-18.0, 4.0, 15.0)",918.1953,Empty,BlockFire,
"(-18.0, 4.0, 16.0)",918.1953,Empty,BlockFire,
"(-17.0, 1.0, 13.0)",918.1953,Empty,BlockFire,
"(-17.0, 1.0, 14.0)",918.1953,Empty,BlockFire,
"(-17.0, 1.0, 15.0)",918.1953,Empty,BlockFire,
"(-17.0, 1.0, 16.0)",918.1953,Empty,BlockFire,
"(-17.0, 2.0, 13.0)",918.1953,Empty,BlockFire,
"(-17.0, 2.0, 14.0)",918.1953,Empty,BlockFire,
"(-17.0, 2.0, 15.0)",918.1953,Empty,BlockFire,
"(-17.0, 2.0, 16.0)",918.1953,Empty,BlockFire,
"(-17.0, 3.0, 13.0)",918.1953,Empty,BlockFire,
"(-17.0, 3.0, 14.0)",918.1953,Empty,BlockFire,
"(-17.0, 3.0, 15.0)",918.1953,Empty,BlockFire,
"(-17.0, 3.0, 16.0)",918.2217,Distractor,BlockFire,
"(-17.0, 4.0, 13.0)",918.1953,Empty,BlockFire,
"(-17.0, 4.0, 14.0)",918.1953,Empty,BlockFire,
"(-17.0, 4.0, 15.0)",918.1953,Empty,BlockFire,
"(-17.0, 4.0, 16.0)",918.1953,Empty,BlockFire,
"(-16.0, 1.0, 13.0)",918.1953,Empty,BlockFire,
"(-16.0, 1.0, 14.0)",918.1953,Empty,BlockFire,
"(-16.0, 1.0, 15.0)",918.1953,Empty,BlockFire,
"(-16.0, 1.0, 16.0)",918.1953,Empty,BlockFire,
"(-16.0, 2.0, 13.0)",918.2217,Distractor,BlockFire,
"(-16.0, 2.0, 14.0)",918.1953,Empty,BlockFire,
"(-16.0, 2.0, 15.0)",918.1953,Empty,BlockFire,
"(-16.0, 2.0, 16.0)",918.1953,Empty,BlockFire,
"(-16.0, 3.0, 13.0)",918.1953,Empty,BlockFire,
"(-16.0, 3.0, 14.0)",918.1953,Empty,BlockFire,
"(-16.0, 3.0, 15.0)",918.1953,Empty,BlockFire,
"(-16.0, 3.0, 16.0)",918.1953,Empty,BlockFire,
"(-16.0, 4.0, 13.0)",918.1953,Empty,BlockFire,
"(-16.0, 4.0, 14.0)",918.1953,Empty,BlockFire,
"(-16.0, 4.0, 15.0)",918.1953,Empty,BlockFire,
"(-16.0, 4.0, 16.0)",918.1953,Empty,BlockFire,
"(-6.0, 3.0, 16.0)",918.2072,Distractor,None,
"(-17.0, 2.0, 10.0)",918.2072,Distractor,None,
"(7.0, 4.0, 17.0)",918.2072,Distractor,None,
"(16.0, 4.0, 16.0)",918.2072,Distractor,None,
"(-12.0, 3.0, 15.0)",918.2072,Distractor,None,
"(-7.0, 4.0, 15.0)",918.2072,Distractor,None,
"(7.0, 1.0, 17.0)",918.2072,Distractor,None,
"(19.0, 1.0, 4.0)",918.2072,Distractor,None,
"(10.0, 1.0, 8.0)",918.2072,Distractor,None,
"(-8.0, 3.0, 6.0)",918.2072,Distractor,None,
"(19.0, 1.0, 6.0)",918.2072,Distractor,None,
"(4.0, 4.0, 16.0)",918.2072,Distractor,None,
"(-10.0, 1.0, 2.0)",918.2072,Distractor,None,
"(7.0, 1.0, 19.0)",918.2072,Distractor,None,
"(4.0, 4.0, 6.0)",918.2072,Distractor,None,
"(1.0, 1.0, 8.0)",918.2072,Distractor,None,
"(-7.0, 1.0, 0.0)",918.2072,Distractor,None,
"(8.0, 4.0, 2.0)",918.2072,Distractor,None,
"(-16.0, 1.0, 8.0)",918.2072,Distractor,None,
"(9.0, 2.0, 0.0)",918.2072,Distractor,None,
"(18.0, 4.0, 6.0)",918.2072,Distractor,None,
"(9.0, 3.0, 13.0)",918.2072,Distractor,None,
"(15.0, 3.0, 4.0)",918.2072,Distractor,None,
"(-19.0, 2.0, 12.0)",918.2072,Distractor,None,
"(-11.0, 2.0, 6.0)",918.2072,Distractor,None,
"(14.0, 3.0, 1.0)",918.2072,Distractor,None,
"(0.0, 3.0, 8.0)",918.2072,Distractor,None,
"(-10.0, 4.0, 9.0)",918.2072,Distractor,None,
"(-1.0, 3.0, 19.0)",918.2072,Distractor,None,
"(9.0, 4.0, 13.0)",918.2072,Distractor,None,
"(14.0, 3.0, 19.0)",0,Empty,None,
"(-15.0, 2.0, 4.0)",918.2382,Target,None,
