position,timeFrame,voxelType,fireType,
"(-6.0, 4.0, 3.0)",836.6027,Distractor,None,
"(8.0, 3.0, 15.0)",836.6027,Distractor,None,
"(12.0, 2.0, 18.0)",836.6027,Distractor,None,
"(17.0, 4.0, 16.0)",836.6027,Distractor,None,
"(-13.0, 4.0, 14.0)",836.6027,Distractor,None,
"(-7.0, 1.0, 4.0)",836.6027,Distractor,None,
"(19.0, 2.0, 0.0)",836.6027,Distractor,None,
"(13.0, 1.0, 13.0)",836.6027,Distractor,None,
"(7.0, 1.0, 2.0)",836.6027,Distractor,None,
"(17.0, 2.0, 16.0)",836.6027,Distractor,None,
"(18.0, 1.0, 2.0)",836.6027,Distractor,None,
"(4.0, 2.0, 1.0)",836.6027,Distractor,None,
"(12.0, 2.0, 14.0)",836.6027,Distractor,None,
"(-14.0, 4.0, 3.0)",836.6027,Distractor,None,
"(-8.0, 2.0, 2.0)",836.6027,Distractor,None,
"(-1.0, 1.0, 18.0)",836.6027,Distractor,None,
"(-6.0, 2.0, 2.0)",836.6027,Distractor,None,
"(-11.0, 3.0, 3.0)",836.6027,Distractor,None,
"(-2.0, 1.0, 14.0)",836.6027,Distractor,None,
"(-13.0, 3.0, 16.0)",836.6027,Distractor,None,
"(-14.0, 2.0, 10.0)",836.6027,Distractor,None,
"(9.0, 1.0, 5.0)",836.6027,Distractor,None,
"(-19.0, 3.0, 12.0)",836.6027,Distractor,None,
"(-4.0, 2.0, 11.0)",836.6027,Distractor,None,
"(-10.0, 4.0, 4.0)",836.6027,Distractor,None,
"(3.0, 3.0, 2.0)",836.6027,Distractor,None,
"(-8.0, 2.0, 14.0)",836.6027,Distractor,None,
"(-13.0, 2.0, 12.0)",836.6027,Distractor,None,
"(-20.0, 3.0, 6.0)",836.6027,Distractor,None,
"(11.0, 3.0, 14.0)",836.6027,Distractor,None,
"(-17.0, 3.0, 14.0)",836.625,Target,None,
