position,timeFrame,voxelType,fireType,
"(-9.0, 3.0, 5.0)",656.9279,Distractor,None,
"(-8.0, 4.0, 8.0)",656.9279,Distractor,None,
"(2.0, 2.0, 11.0)",656.9279,Distractor,None,
"(-14.0, 3.0, 11.0)",656.9279,Distractor,None,
"(-20.0, 3.0, 19.0)",656.9279,Distractor,None,
"(-4.0, 4.0, 6.0)",656.9279,Distractor,None,
"(4.0, 1.0, 15.0)",656.9279,Distractor,None,
"(-7.0, 1.0, 6.0)",656.9279,Distractor,None,
"(-7.0, 4.0, 6.0)",656.9279,Distractor,None,
"(-8.0, 1.0, 7.0)",656.9279,Distractor,None,
"(-11.0, 1.0, 14.0)",656.9279,Distractor,None,
"(-14.0, 2.0, 9.0)",656.9279,Distractor,None,
"(-11.0, 3.0, 13.0)",656.9279,Distractor,None,
"(14.0, 1.0, 16.0)",656.9279,Distractor,None,
"(15.0, 3.0, 0.0)",656.9279,Distractor,None,
"(-5.0, 2.0, 15.0)",656.9279,Distractor,None,
"(9.0, 3.0, 9.0)",656.9279,Distractor,None,
"(-20.0, 3.0, 1.0)",656.9279,Distractor,None,
"(-19.0, 1.0, 9.0)",656.9279,Distractor,None,
"(18.0, 3.0, 5.0)",656.9279,Distractor,None,
"(-2.0, 3.0, 17.0)",656.9279,Distractor,None,
"(-8.0, 2.0, 2.0)",656.9279,Distractor,None,
"(18.0, 3.0, 13.0)",656.9279,Distractor,None,
"(-12.0, 3.0, 17.0)",656.9279,Distractor,None,
"(8.0, 4.0, 8.0)",656.9279,Distractor,None,
"(-20.0, 4.0, 0.0)",656.9279,Distractor,None,
"(-1.0, 2.0, 17.0)",656.9279,Distractor,None,
"(8.0, 3.0, 18.0)",656.9279,Distractor,None,
"(-8.0, 4.0, 6.0)",656.9279,Distractor,None,
"(19.0, 2.0, 15.0)",656.9279,Distractor,None,
"(15.0, 1.0, 3.0)",656.9504,Target,None,
