position,timeFrame,voxelType,fireType,
"(-10.0, 3.0, 2.0)",122.6858,Distractor,None,
"(-2.0, 1.0, 17.0)",122.6858,Distractor,None,
"(-19.0, 2.0, 8.0)",122.6858,Distractor,None,
"(1.0, 3.0, 11.0)",122.6858,Distractor,None,
"(-13.0, 1.0, 9.0)",122.6858,Distractor,None,
"(11.0, 3.0, 17.0)",122.6858,Distractor,None,
"(-12.0, 2.0, 13.0)",122.6858,Distractor,None,
"(11.0, 4.0, 13.0)",122.6858,Distractor,None,
"(-10.0, 3.0, 5.0)",122.6858,Distractor,None,
"(7.0, 2.0, 10.0)",122.6858,Distractor,None,
"(19.0, 2.0, 17.0)",122.6858,Distractor,None,
"(-16.0, 4.0, 16.0)",122.6858,Distractor,None,
"(-4.0, 1.0, 10.0)",122.6858,Distractor,None,
"(-5.0, 1.0, 19.0)",122.6858,Distractor,None,
"(2.0, 4.0, 1.0)",122.6858,Distractor,None,
"(3.0, 4.0, 4.0)",122.6858,Distractor,None,
"(13.0, 3.0, 14.0)",122.6858,Distractor,None,
"(3.0, 1.0, 7.0)",122.6858,Distractor,None,
"(6.0, 4.0, 17.0)",122.6858,Distractor,None,
"(-16.0, 2.0, 4.0)",122.6858,Distractor,None,
"(-20.0, 2.0, 8.0)",122.6858,Distractor,None,
"(-1.0, 1.0, 5.0)",122.6858,Distractor,None,
"(-17.0, 2.0, 2.0)",122.6858,Distractor,None,
"(-7.0, 4.0, 19.0)",122.6858,Distractor,None,
"(16.0, 3.0, 0.0)",122.6858,Distractor,None,
"(6.0, 1.0, 11.0)",122.6858,Distractor,None,
"(17.0, 1.0, 2.0)",122.6858,Distractor,None,
"(2.0, 4.0, 13.0)",122.6858,Distractor,None,
"(15.0, 2.0, 6.0)",122.6858,Distractor,None,
"(-14.0, 3.0, 19.0)",122.6858,Distractor,None,
"(-16.0, 2.0, 0.0)",122.7088,Target,None,
