position,timeFrame,voxelType,fireType,
"(-17.0, 4.0, 7.0)",1059.692,Distractor,None,
"(-4.0, 1.0, 10.0)",1059.692,Distractor,None,
"(6.0, 4.0, 9.0)",1059.692,Distractor,None,
"(-14.0, 3.0, 18.0)",1059.692,Distractor,None,
"(-3.0, 2.0, 19.0)",1059.692,Distractor,None,
"(12.0, 1.0, 4.0)",1059.692,Distractor,None,
"(-17.0, 3.0, 4.0)",1059.692,Distractor,None,
"(-11.0, 3.0, 11.0)",1059.692,Distractor,None,
"(8.0, 4.0, 17.0)",1059.692,Distractor,None,
"(8.0, 2.0, 16.0)",1059.692,Distractor,None,
"(-5.0, 1.0, 5.0)",1059.692,Distractor,None,
"(8.0, 4.0, 18.0)",1059.692,Distractor,None,
"(19.0, 1.0, 17.0)",1059.692,Distractor,None,
"(-16.0, 3.0, 13.0)",1059.692,Distractor,None,
"(-4.0, 4.0, 16.0)",1059.692,Distractor,None,
"(12.0, 4.0, 9.0)",1059.692,Distractor,None,
"(15.0, 3.0, 8.0)",1059.692,Distractor,None,
"(-1.0, 2.0, 6.0)",1059.692,Distractor,None,
"(-8.0, 4.0, 9.0)",1059.692,Distractor,None,
"(17.0, 1.0, 5.0)",1059.692,Distractor,None,
"(-17.0, 4.0, 16.0)",1059.692,Distractor,None,
"(-3.0, 3.0, 13.0)",1059.692,Distractor,None,
"(-8.0, 2.0, 16.0)",1059.692,Distractor,None,
"(-20.0, 2.0, 13.0)",1059.692,Distractor,None,
"(-5.0, 4.0, 2.0)",1059.692,Distractor,None,
"(-8.0, 3.0, 7.0)",1059.692,Distractor,None,
"(16.0, 4.0, 0.0)",1059.692,Distractor,None,
"(12.0, 2.0, 6.0)",1059.692,Distractor,None,
"(5.0, 3.0, 17.0)",1059.692,Distractor,None,
"(15.0, 4.0, 9.0)",1059.692,Distractor,None,
"(-20.0, 3.0, 17.0)",0,Empty,None,
"(11.0, 1.0, 19.0)",1059.727,Target,None,
