position,timeFrame,voxelType,fireType,
"(5.0, 2.0, 16.0)",1402.029,Empty,TrialFire,
"(3.0, 1.0, 14.0)",1402.029,Empty,TrialFire,
"(3.0, 1.0, 15.0)",1402.029,Empty,TrialFire,
"(3.0, 1.0, 16.0)",1402.029,Empty,TrialFire,
"(3.0, 1.0, 17.0)",1402.185,Distractor,TrialFire,
"(3.0, 2.0, 14.0)",1402.029,Empty,TrialFire,
"(3.0, 2.0, 15.0)",1402.029,Empty,TrialFire,
"(3.0, 2.0, 16.0)",1402.029,Empty,TrialFire,
"(3.0, 2.0, 17.0)",1402.029,Empty,TrialFire,
"(3.0, 3.0, 14.0)",1402.029,Empty,TrialFire,
"(3.0, 3.0, 15.0)",1402.029,Empty,TrialFire,
"(3.0, 3.0, 16.0)",1402.029,Empty,TrialFire,
"(3.0, 3.0, 17.0)",1402.185,Distractor,TrialFire,
"(3.0, 4.0, 14.0)",1402.029,Empty,TrialFire,
"(3.0, 4.0, 15.0)",1402.029,Empty,TrialFire,
"(3.0, 4.0, 16.0)",1402.185,Distractor,TrialFire,
"(3.0, 4.0, 17.0)",1402.029,Empty,TrialFire,
"(4.0, 1.0, 14.0)",1402.029,Empty,TrialFire,
"(4.0, 1.0, 15.0)",1402.029,Empty,TrialFire,
"(4.0, 1.0, 16.0)",1402.185,Distractor,TrialFire,
"(4.0, 1.0, 17.0)",1402.029,Empty,TrialFire,
"(4.0, 2.0, 14.0)",1402.029,Empty,TrialFire,
"(4.0, 2.0, 15.0)",1402.029,Empty,TrialFire,
"(4.0, 2.0, 16.0)",1402.029,Empty,TrialFire,
"(4.0, 2.0, 17.0)",1402.029,Empty,TrialFire,
"(4.0, 3.0, 14.0)",1402.029,Empty,TrialFire,
"(4.0, 3.0, 15.0)",1402.029,Empty,TrialFire,
"(4.0, 3.0, 16.0)",1402.029,Empty,TrialFire,
"(4.0, 3.0, 17.0)",1402.029,Empty,TrialFire,
"(4.0, 4.0, 14.0)",1402.029,Empty,TrialFire,
"(4.0, 4.0, 15.0)",1402.029,Empty,TrialFire,
"(4.0, 4.0, 16.0)",1402.185,Distractor,TrialFire,
"(4.0, 4.0, 17.0)",1402.029,Empty,TrialFire,
"(5.0, 1.0, 14.0)",1402.029,Empty,TrialFire,
"(5.0, 1.0, 15.0)",1402.029,Empty,TrialFire,
"(5.0, 1.0, 16.0)",1402.029,Empty,TrialFire,
"(5.0, 1.0, 17.0)",1402.029,Empty,TrialFire,
"(5.0, 2.0, 14.0)",1402.029,Empty,TrialFire,
"(5.0, 2.0, 15.0)",1402.029,Empty,TrialFire,
"(5.0, 2.0, 17.0)",1402.029,Empty,TrialFire,
"(5.0, 3.0, 14.0)",1402.029,Empty,TrialFire,
"(5.0, 3.0, 15.0)",1402.029,Empty,TrialFire,
"(5.0, 3.0, 16.0)",1402.029,Empty,TrialFire,
"(5.0, 3.0, 17.0)",1402.029,Empty,TrialFire,
"(5.0, 4.0, 14.0)",1402.029,Empty,TrialFire,
"(5.0, 4.0, 15.0)",1402.029,Empty,TrialFire,
"(5.0, 4.0, 16.0)",1402.029,Empty,TrialFire,
"(5.0, 4.0, 17.0)",1402.029,Empty,TrialFire,
"(6.0, 1.0, 14.0)",1402.029,Empty,TrialFire,
"(6.0, 1.0, 15.0)",1402.029,Empty,TrialFire,
"(6.0, 1.0, 16.0)",1402.029,Empty,TrialFire,
"(6.0, 1.0, 17.0)",1402.029,Empty,TrialFire,
"(6.0, 2.0, 14.0)",1402.029,Empty,TrialFire,
