position,timeFrame,voxelType,fireType,
"(7.0, 1.0, 16.0)",582.3825,Distractor,None,
"(-18.0, 3.0, 11.0)",582.3825,Distractor,None,
"(-18.0, 1.0, 15.0)",582.3825,Distractor,None,
"(17.0, 4.0, 0.0)",582.3825,Distractor,None,
"(-4.0, 2.0, 3.0)",582.3825,Distractor,None,
"(-18.0, 1.0, 12.0)",582.3825,Distractor,None,
"(19.0, 3.0, 16.0)",582.3825,Distractor,None,
"(16.0, 2.0, 15.0)",582.3825,Distractor,None,
"(1.0, 2.0, 7.0)",582.3825,Distractor,None,
"(-18.0, 3.0, 19.0)",582.3825,Distractor,None,
"(-18.0, 2.0, 2.0)",582.3825,Distractor,None,
"(-1.0, 4.0, 7.0)",582.3825,Distractor,None,
"(-16.0, 1.0, 9.0)",582.3825,Distractor,None,
"(3.0, 2.0, 2.0)",582.3825,Distractor,None,
"(-16.0, 1.0, 3.0)",582.3825,Distractor,None,
"(11.0, 3.0, 18.0)",582.3825,Distractor,None,
"(12.0, 3.0, 9.0)",582.3825,Distractor,None,
"(-1.0, 2.0, 19.0)",582.3825,Distractor,None,
"(7.0, 1.0, 9.0)",582.3825,Distractor,None,
"(-8.0, 2.0, 1.0)",582.3825,Distractor,None,
"(-3.0, 2.0, 2.0)",582.3825,Distractor,None,
"(5.0, 4.0, 16.0)",582.3825,Distractor,None,
"(-7.0, 2.0, 12.0)",582.3825,Distractor,None,
"(-14.0, 3.0, 5.0)",582.3825,Distractor,None,
"(15.0, 2.0, 5.0)",582.3825,Distractor,None,
"(19.0, 1.0, 3.0)",582.3825,Distractor,None,
"(-19.0, 3.0, 10.0)",582.3825,Distractor,None,
"(5.0, 2.0, 10.0)",582.3825,Distractor,None,
"(-4.0, 1.0, 8.0)",582.3825,Distractor,None,
"(17.0, 1.0, 2.0)",582.3825,Distractor,None,
"(3.0, 4.0, 1.0)",582.4048,Target,None,
