position,timeFrame,voxelType,fireType,
"(-19.0, 1.0, 13.0)",330.1947,Empty,BlockFire,
"(-19.0, 1.0, 14.0)",330.2184,Distractor,BlockFire,
"(-19.0, 1.0, 15.0)",330.2184,Distractor,BlockFire,
"(-19.0, 1.0, 16.0)",330.1947,Empty,BlockFire,
"(-19.0, 2.0, 13.0)",330.1947,Empty,BlockFire,
"(-19.0, 2.0, 14.0)",330.1947,Empty,BlockFire,
"(-19.0, 2.0, 15.0)",330.1947,Empty,BlockFire,
"(-19.0, 2.0, 16.0)",330.1947,Empty,BlockFire,
"(-19.0, 3.0, 13.0)",330.1947,Empty,BlockFire,
"(-19.0, 3.0, 14.0)",330.1947,Empty,BlockFire,
"(-19.0, 3.0, 15.0)",330.1947,Empty,BlockFire,
"(-19.0, 3.0, 16.0)",330.1947,Empty,BlockFire,
"(-19.0, 4.0, 13.0)",330.1947,Empty,BlockFire,
"(-19.0, 4.0, 14.0)",330.1947,Empty,BlockFire,
"(-19.0, 4.0, 15.0)",330.1947,Empty,BlockFire,
"(-19.0, 4.0, 16.0)",330.1947,Empty,BlockFire,
"(-18.0, 1.0, 13.0)",330.1947,Empty,BlockFire,
"(-18.0, 1.0, 14.0)",330.1947,Empty,BlockFire,
"(-18.0, 1.0, 15.0)",330.1947,Empty,BlockFire,
"(-18.0, 1.0, 16.0)",330.1947,Empty,BlockFire,
"(-18.0, 2.0, 13.0)",330.1947,Empty,BlockFire,
"(-18.0, 2.0, 14.0)",330.1947,Empty,BlockFire,
"(-18.0, 2.0, 15.0)",330.1947,Empty,BlockFire,
"(-18.0, 2.0, 16.0)",330.1947,Empty,BlockFire,
"(-18.0, 3.0, 13.0)",330.1947,Empty,BlockFire,
"(-18.0, 3.0, 14.0)",330.1947,Empty,BlockFire,
"(-18.0, 3.0, 15.0)",330.1947,Empty,BlockFire,
"(-18.0, 3.0, 16.0)",330.1947,Empty,BlockFire,
"(-18.0, 4.0, 13.0)",330.1947,Empty,BlockFire,
"(-18.0, 4.0, 14.0)",330.1947,Empty,BlockFire,
"(-18.0, 4.0, 15.0)",330.1947,Empty,BlockFire,
"(-18.0, 4.0, 16.0)",330.1947,Empty,BlockFire,
"(-17.0, 1.0, 13.0)",330.1947,Empty,BlockFire,
"(-17.0, 1.0, 14.0)",330.1947,Empty,BlockFire,
"(-17.0, 1.0, 15.0)",330.1947,Empty,BlockFire,
"(-17.0, 1.0, 16.0)",330.1947,Empty,BlockFire,
"(-17.0, 2.0, 13.0)",330.1947,Empty,BlockFire,
"(-17.0, 2.0, 14.0)",330.1947,Empty,BlockFire,
"(-17.0, 2.0, 15.0)",330.1947,Empty,BlockFire,
"(-17.0, 2.0, 16.0)",330.1947,Empty,BlockFire,
"(-17.0, 3.0, 13.0)",330.1947,Empty,BlockFire,
"(-17.0, 3.0, 14.0)",330.1947,Empty,BlockFire,
"(-17.0, 3.0, 15.0)",330.1947,Empty,BlockFire,
"(-17.0, 3.0, 16.0)",330.2184,Distractor,BlockFire,
"(-17.0, 4.0, 13.0)",330.1947,Empty,BlockFire,
"(-17.0, 4.0, 14.0)",330.1947,Empty,BlockFire,
"(-17.0, 4.0, 15.0)",330.1947,Empty,BlockFire,
"(-17.0, 4.0, 16.0)",330.1947,Empty,BlockFire,
"(-16.0, 1.0, 13.0)",330.1947,Empty,BlockFire,
"(-16.0, 1.0, 14.0)",330.1947,Empty,BlockFire,
"(-16.0, 1.0, 15.0)",330.1947,Empty,BlockFire,
"(-16.0, 1.0, 16.0)",330.1947,Empty,BlockFire,
"(-16.0, 2.0, 13.0)",330.2184,Distractor,BlockFire,
"(-16.0, 2.0, 14.0)",330.2184,Distractor,BlockFire,
"(-16.0, 2.0, 15.0)",330.1947,Empty,BlockFire,
"(-16.0, 2.0, 16.0)",330.1947,Empty,BlockFire,
"(-16.0, 3.0, 13.0)",330.1947,Empty,BlockFire,
"(-16.0, 3.0, 14.0)",330.1947,Empty,BlockFire,
"(-16.0, 3.0, 15.0)",330.1947,Empty,BlockFire,
"(-16.0, 3.0, 16.0)",330.1947,Empty,BlockFire,
"(-16.0, 4.0, 13.0)",330.1947,Empty,BlockFire,
"(-16.0, 4.0, 14.0)",330.2184,Distractor,BlockFire,
"(-16.0, 4.0, 15.0)",330.1947,Empty,BlockFire,
"(-16.0, 4.0, 16.0)",330.1947,Empty,BlockFire,
"(-13.0, 4.0, 6.0)",330.2061,Distractor,None,
"(-10.0, 3.0, 8.0)",330.2061,Distractor,None,
"(-12.0, 4.0, 0.0)",330.2061,Distractor,None,
"(3.0, 1.0, 18.0)",330.2061,Distractor,None,
"(-3.0, 4.0, 3.0)",330.2061,Distractor,None,
"(-13.0, 4.0, 19.0)",330.2061,Distractor,None,
"(-6.0, 1.0, 9.0)",330.2061,Distractor,None,
"(-13.0, 1.0, 0.0)",330.2061,Distractor,None,
"(-7.0, 3.0, 2.0)",330.2061,Distractor,None,
"(9.0, 3.0, 3.0)",330.2061,Distractor,None,
"(-5.0, 3.0, 8.0)",330.2061,Distractor,None,
"(4.0, 3.0, 5.0)",330.2061,Distractor,None,
"(6.0, 3.0, 8.0)",330.2061,Distractor,None,
"(-3.0, 3.0, 1.0)",330.2061,Distractor,None,
"(-12.0, 4.0, 14.0)",330.2061,Distractor,None,
"(-10.0, 4.0, 2.0)",330.2061,Distractor,None,
"(-7.0, 1.0, 18.0)",330.2061,Distractor,None,
"(-20.0, 4.0, 14.0)",330.2061,Distractor,None,
"(14.0, 3.0, 8.0)",330.2061,Distractor,None,
"(-8.0, 4.0, 3.0)",330.2061,Distractor,None,
"(-2.0, 1.0, 14.0)",330.2061,Distractor,None,
"(18.0, 3.0, 1.0)",330.2061,Distractor,None,
"(5.0, 2.0, 2.0)",330.2061,Distractor,None,
"(-14.0, 2.0, 10.0)",330.2061,Distractor,None,
"(8.0, 4.0, 3.0)",330.2061,Distractor,None,
"(13.0, 3.0, 0.0)",330.2061,Distractor,None,
"(8.0, 4.0, 13.0)",330.2061,Distractor,None,
"(4.0, 1.0, 17.0)",330.2061,Distractor,None,
"(-20.0, 1.0, 8.0)",330.2061,Distractor,None,
"(-18.0, 3.0, 6.0)",330.2061,Distractor,None,
"(-11.0, 2.0, 6.0)",330.23,Target,None,
