position,timeFrame,voxelType,fireType,
"(-4.0, 3.0, 8.0)",641.1223,Empty,TrialFire,
"(-6.0, 1.0, 6.0)",641.1223,Empty,TrialFire,
"(-6.0, 1.0, 7.0)",641.1223,Empty,TrialFire,
"(-6.0, 1.0, 8.0)",641.2535,Distractor,TrialFire,
"(-6.0, 1.0, 9.0)",641.1223,Empty,TrialFire,
"(-6.0, 2.0, 6.0)",641.1223,Empty,TrialFire,
"(-6.0, 2.0, 7.0)",641.1223,Empty,TrialFire,
"(-6.0, 2.0, 8.0)",641.2535,Distractor,TrialFire,
"(-6.0, 2.0, 9.0)",641.1223,Empty,TrialFire,
"(-6.0, 3.0, 6.0)",641.1223,Empty,TrialFire,
"(-6.0, 3.0, 7.0)",641.1223,Empty,TrialFire,
"(-6.0, 3.0, 8.0)",641.1223,Empty,TrialFire,
"(-6.0, 3.0, 9.0)",641.2535,Distractor,TrialFire,
"(-6.0, 4.0, 6.0)",641.1223,Empty,TrialFire,
"(-6.0, 4.0, 7.0)",641.1223,Empty,TrialFire,
"(-6.0, 4.0, 8.0)",641.1223,Empty,TrialFire,
"(-6.0, 4.0, 9.0)",641.1223,Empty,TrialFire,
"(-5.0, 1.0, 6.0)",641.1223,Empty,TrialFire,
"(-5.0, 1.0, 7.0)",641.1223,Empty,TrialFire,
"(-5.0, 1.0, 8.0)",641.1223,Empty,TrialFire,
"(-5.0, 1.0, 9.0)",641.1223,Empty,TrialFire,
"(-5.0, 2.0, 6.0)",641.1223,Empty,TrialFire,
"(-5.0, 2.0, 7.0)",641.1223,Empty,TrialFire,
"(-5.0, 2.0, 8.0)",641.1223,Empty,TrialFire,
"(-5.0, 2.0, 9.0)",641.1223,Empty,TrialFire,
"(-5.0, 3.0, 6.0)",641.1223,Empty,TrialFire,
"(-5.0, 3.0, 7.0)",641.1223,Empty,TrialFire,
"(-5.0, 3.0, 8.0)",641.2535,Distractor,TrialFire,
"(-5.0, 3.0, 9.0)",641.1223,Empty,TrialFire,
"(-5.0, 4.0, 6.0)",641.2535,Distractor,TrialFire,
"(-5.0, 4.0, 7.0)",641.1223,Empty,TrialFire,
"(-5.0, 4.0, 8.0)",641.1223,Empty,TrialFire,
"(-5.0, 4.0, 9.0)",641.1223,Empty,TrialFire,
"(-4.0, 1.0, 6.0)",641.1223,Empty,TrialFire,
"(-4.0, 1.0, 7.0)",641.1223,Empty,TrialFire,
"(-4.0, 1.0, 8.0)",641.1223,Empty,TrialFire,
"(-4.0, 1.0, 9.0)",641.1223,Empty,TrialFire,
"(-4.0, 2.0, 6.0)",641.1223,Empty,TrialFire,
"(-4.0, 2.0, 7.0)",641.1223,Empty,TrialFire,
"(-4.0, 2.0, 8.0)",641.1223,Empty,TrialFire,
"(-4.0, 2.0, 9.0)",641.1223,Empty,TrialFire,
"(-4.0, 3.0, 6.0)",641.1223,Empty,TrialFire,
"(-4.0, 3.0, 7.0)",641.1223,Empty,TrialFire,
"(-4.0, 3.0, 9.0)",641.1223,Empty,TrialFire,
"(-4.0, 4.0, 6.0)",641.1223,Empty,TrialFire,
"(-4.0, 4.0, 7.0)",641.1223,Empty,TrialFire,
"(-4.0, 4.0, 8.0)",641.1223,Empty,TrialFire,
"(-4.0, 4.0, 9.0)",641.1223,Empty,TrialFire,
"(-3.0, 1.0, 6.0)",641.1223,Empty,TrialFire,
"(-3.0, 1.0, 7.0)",641.1223,Empty,TrialFire,
"(-3.0, 1.0, 8.0)",641.1223,Empty,TrialFire,
"(-3.0, 1.0, 9.0)",641.1223,Empty,TrialFire,
"(-3.0, 2.0, 6.0)",641.1223,Empty,TrialFire,
"(-3.0, 2.0, 7.0)",641.1223,Empty,TrialFire,
"(-3.0, 2.0, 8.0)",641.1223,Empty,TrialFire,
"(-3.0, 2.0, 9.0)",641.1223,Empty,TrialFire,
"(-3.0, 3.0, 6.0)",641.1223,Empty,TrialFire,
"(-3.0, 3.0, 7.0)",641.1223,Empty,TrialFire,
"(-3.0, 3.0, 8.0)",641.2535,Distractor,TrialFire,
"(-3.0, 3.0, 9.0)",641.1223,Empty,TrialFire,
"(-3.0, 4.0, 6.0)",641.1223,Empty,TrialFire,
"(-3.0, 4.0, 7.0)",641.1223,Empty,TrialFire,
"(-3.0, 4.0, 8.0)",641.1223,Empty,TrialFire,
"(-3.0, 4.0, 9.0)",641.1223,Empty,TrialFire,
"(1.0, 2.0, 6.0)",641.2363,Distractor,None,
"(13.0, 4.0, 9.0)",641.2363,Distractor,None,
"(16.0, 3.0, 8.0)",641.2363,Distractor,None,
"(3.0, 4.0, 13.0)",641.2363,Distractor,None,
"(10.0, 2.0, 9.0)",641.2363,Distractor,None,
"(-5.0, 1.0, 10.0)",641.2363,Distractor,None,
"(4.0, 1.0, 10.0)",641.2363,Distractor,None,
"(8.0, 2.0, 17.0)",641.2363,Distractor,None,
"(-14.0, 1.0, 18.0)",641.2363,Distractor,None,
"(-20.0, 3.0, 17.0)",641.2363,Distractor,None,
"(-19.0, 1.0, 15.0)",641.2363,Distractor,None,
"(3.0, 2.0, 3.0)",641.2363,Distractor,None,
"(0.0, 1.0, 16.0)",641.2363,Distractor,None,
"(-16.0, 3.0, 13.0)",641.2363,Distractor,None,
"(-8.0, 2.0, 8.0)",641.2363,Distractor,None,
"(-15.0, 3.0, 2.0)",641.2363,Distractor,None,
"(-11.0, 4.0, 10.0)",641.2363,Distractor,None,
"(4.0, 3.0, 17.0)",641.2363,Distractor,None,
"(-7.0, 3.0, 9.0)",641.2363,Distractor,None,
"(-12.0, 3.0, 13.0)",641.2363,Distractor,None,
"(-8.0, 1.0, 0.0)",641.2363,Distractor,None,
"(-1.0, 4.0, 19.0)",641.2363,Distractor,None,
"(4.0, 1.0, 8.0)",641.2363,Distractor,None,
"(14.0, 4.0, 15.0)",641.2363,Distractor,None,
"(10.0, 4.0, 17.0)",641.2363,Distractor,None,
"(-1.0, 2.0, 11.0)",641.2363,Distractor,None,
"(3.0, 2.0, 11.0)",641.2363,Distractor,None,
"(-17.0, 1.0, 16.0)",641.2363,Distractor,None,
"(5.0, 1.0, 1.0)",641.2363,Distractor,None,
"(5.0, 2.0, 7.0)",641.2363,Distractor,None,
"(-18.0, 1.0, 11.0)",641.2618,Target,None,
