position,timeFrame,voxelType,fireType,
"(16.0, 3.0, 12.0)",2053.563,Distractor,None,
"(-5.0, 2.0, 12.0)",2053.563,Distractor,None,
"(7.0, 3.0, 5.0)",2053.563,Distractor,None,
"(8.0, 2.0, 5.0)",2053.563,Distractor,None,
"(14.0, 3.0, 3.0)",2053.563,Distractor,None,
"(-11.0, 2.0, 10.0)",2053.563,Distractor,None,
"(-13.0, 2.0, 0.0)",2053.563,Distractor,None,
"(2.0, 3.0, 18.0)",2053.563,Distractor,None,
"(-9.0, 2.0, 1.0)",2053.563,Distractor,None,
"(-14.0, 1.0, 7.0)",2053.563,Distractor,None,
"(6.0, 3.0, 5.0)",2053.563,Distractor,None,
"(0.0, 4.0, 9.0)",2053.563,Distractor,None,
"(19.0, 2.0, 0.0)",2053.563,Distractor,None,
"(0.0, 4.0, 15.0)",2053.563,Distractor,None,
"(-8.0, 4.0, 14.0)",2053.563,Distractor,None,
"(-4.0, 1.0, 10.0)",2053.563,Distractor,None,
"(13.0, 3.0, 10.0)",2053.563,Distractor,None,
"(-14.0, 3.0, 2.0)",2053.563,Distractor,None,
"(-19.0, 2.0, 2.0)",2053.563,Distractor,None,
"(-12.0, 1.0, 10.0)",2053.563,Distractor,None,
"(18.0, 4.0, 19.0)",2053.563,Distractor,None,
"(6.0, 1.0, 12.0)",2053.563,Distractor,None,
"(9.0, 4.0, 3.0)",2053.563,Distractor,None,
"(-3.0, 1.0, 12.0)",2053.563,Distractor,None,
"(-13.0, 2.0, 9.0)",2053.563,Distractor,None,
"(8.0, 4.0, 0.0)",2053.563,Distractor,None,
"(13.0, 3.0, 6.0)",2053.563,Distractor,None,
"(19.0, 4.0, 13.0)",2053.563,Distractor,None,
"(-5.0, 2.0, 15.0)",2053.563,Distractor,None,
"(9.0, 2.0, 8.0)",2053.563,Distractor,None,
"(7.0, 2.0, 18.0)",2053.563,Distractor,None,
"(18.0, 3.0, 3.0)",2053.563,Distractor,None,
"(-5.0, 4.0, 12.0)",2053.563,Distractor,None,
"(11.0, 2.0, 7.0)",2053.563,Distractor,None,
"(2.0, 4.0, 5.0)",2053.563,Distractor,None,
"(16.0, 1.0, 12.0)",2053.563,Distractor,None,
"(10.0, 1.0, 5.0)",2053.584,Target,None,
