position,timeFrame,voxelType,fireType,
"(-3.0, 2.0, 10.0)",244.7025,Distractor,None,
"(-1.0, 4.0, 14.0)",244.7025,Distractor,None,
"(4.0, 1.0, 3.0)",244.7025,Distractor,None,
"(0.0, 4.0, 14.0)",244.7025,Distractor,None,
"(13.0, 4.0, 15.0)",244.7025,Distractor,None,
"(-3.0, 2.0, 12.0)",244.7025,Distractor,None,
"(-20.0, 1.0, 2.0)",244.7025,Distractor,None,
"(5.0, 4.0, 4.0)",244.7025,Distractor,None,
"(-2.0, 3.0, 8.0)",244.7025,Distractor,None,
"(-5.0, 1.0, 11.0)",244.7025,Distractor,None,
"(-13.0, 1.0, 13.0)",244.7025,Distractor,None,
"(-18.0, 4.0, 19.0)",244.7025,Distractor,None,
"(5.0, 3.0, 1.0)",244.7025,Distractor,None,
"(-19.0, 2.0, 2.0)",244.7025,Distractor,None,
"(9.0, 1.0, 13.0)",244.7025,Distractor,None,
"(16.0, 4.0, 2.0)",244.7025,Distractor,None,
"(-1.0, 4.0, 8.0)",244.7025,Distractor,None,
"(18.0, 3.0, 11.0)",244.7025,Distractor,None,
"(-6.0, 3.0, 2.0)",244.7025,Distractor,None,
"(-2.0, 3.0, 14.0)",244.7025,Distractor,None,
"(13.0, 2.0, 8.0)",244.7025,Distractor,None,
"(3.0, 4.0, 0.0)",244.7025,Distractor,None,
"(11.0, 1.0, 17.0)",244.7025,Distractor,None,
"(7.0, 2.0, 9.0)",244.7025,Distractor,None,
"(11.0, 1.0, 18.0)",244.7025,Distractor,None,
"(-4.0, 4.0, 7.0)",244.7025,Distractor,None,
"(14.0, 4.0, 16.0)",244.7025,Distractor,None,
"(-2.0, 4.0, 16.0)",244.7025,Distractor,None,
"(-15.0, 3.0, 2.0)",244.7025,Distractor,None,
"(-7.0, 3.0, 11.0)",244.7025,Distractor,None,
"(-2.0, 4.0, 3.0)",244.7251,Target,None,
