position,timeFrame,voxelType,fireType,
"(10.0, 3.0, 14.0)",438.1266,Distractor,None,
"(8.0, 2.0, 6.0)",438.1266,Distractor,None,
"(3.0, 2.0, 5.0)",438.1266,Distractor,None,
"(9.0, 4.0, 14.0)",438.1266,Distractor,None,
"(-11.0, 2.0, 16.0)",438.1266,Distractor,None,
"(-4.0, 3.0, 15.0)",438.1266,Distractor,None,
"(18.0, 4.0, 3.0)",438.1266,Distractor,None,
"(10.0, 2.0, 5.0)",438.1266,Distractor,None,
"(17.0, 3.0, 9.0)",438.1266,Distractor,None,
"(-18.0, 3.0, 19.0)",438.1266,Distractor,None,
"(-7.0, 1.0, 6.0)",438.1266,Distractor,None,
"(-14.0, 4.0, 14.0)",438.1266,Distractor,None,
"(5.0, 1.0, 6.0)",438.1266,Distractor,None,
"(2.0, 3.0, 13.0)",438.1266,Distractor,None,
"(-9.0, 3.0, 8.0)",438.1266,Distractor,None,
"(-7.0, 4.0, 8.0)",438.1266,Distractor,None,
"(-18.0, 2.0, 1.0)",438.1266,Distractor,None,
"(-19.0, 1.0, 6.0)",438.1266,Distractor,None,
"(18.0, 4.0, 9.0)",438.1266,Distractor,None,
"(18.0, 3.0, 13.0)",438.1266,Distractor,None,
"(13.0, 3.0, 13.0)",438.1266,Distractor,None,
"(17.0, 2.0, 6.0)",438.1266,Distractor,None,
"(-17.0, 2.0, 7.0)",438.1266,Distractor,None,
"(13.0, 2.0, 8.0)",438.1266,Distractor,None,
"(2.0, 4.0, 12.0)",438.1266,Distractor,None,
"(-11.0, 2.0, 3.0)",438.1266,Distractor,None,
"(-7.0, 3.0, 1.0)",438.1266,Distractor,None,
"(-2.0, 4.0, 0.0)",438.1266,Distractor,None,
"(5.0, 4.0, 3.0)",438.1266,Distractor,None,
"(-1.0, 2.0, 17.0)",438.1266,Distractor,None,
"(-10.0, 3.0, 0.0)",438.1493,Target,None,
