position,timeFrame,voxelType,fireType,
"(-3.0, 2.0, 13.0)",1833.967,Distractor,None,
"(12.0, 4.0, 4.0)",1833.967,Distractor,None,
"(-1.0, 1.0, 10.0)",1833.967,Distractor,None,
"(1.0, 1.0, 9.0)",1833.967,Distractor,None,
"(13.0, 1.0, 16.0)",1833.967,Distractor,None,
"(16.0, 1.0, 2.0)",1833.967,Distractor,None,
"(4.0, 3.0, 9.0)",1833.967,Distractor,None,
"(8.0, 3.0, 17.0)",1833.967,Distractor,None,
"(8.0, 4.0, 6.0)",1833.967,Distractor,None,
"(17.0, 1.0, 13.0)",1833.967,Distractor,None,
"(5.0, 4.0, 19.0)",1833.967,Distractor,None,
"(13.0, 3.0, 11.0)",1833.967,Distractor,None,
"(19.0, 2.0, 12.0)",1833.967,Distractor,None,
"(4.0, 2.0, 7.0)",1833.967,Distractor,None,
"(-2.0, 4.0, 2.0)",1833.967,Distractor,None,
"(-3.0, 1.0, 9.0)",1833.967,Distractor,None,
"(-9.0, 3.0, 4.0)",1833.967,Distractor,None,
"(13.0, 3.0, 7.0)",1833.967,Distractor,None,
"(-14.0, 4.0, 6.0)",1833.967,Distractor,None,
"(-15.0, 3.0, 5.0)",1833.967,Distractor,None,
"(-7.0, 3.0, 19.0)",1833.967,Distractor,None,
"(-9.0, 3.0, 12.0)",1833.967,Distractor,None,
"(11.0, 4.0, 11.0)",1833.967,Distractor,None,
"(1.0, 4.0, 10.0)",1833.967,Distractor,None,
"(14.0, 3.0, 1.0)",1833.967,Distractor,None,
"(-16.0, 4.0, 6.0)",1833.967,Distractor,None,
"(7.0, 1.0, 4.0)",1833.967,Distractor,None,
"(1.0, 2.0, 13.0)",1833.967,Distractor,None,
"(-16.0, 2.0, 6.0)",1833.967,Distractor,None,
"(-17.0, 4.0, 11.0)",1833.967,Distractor,None,
"(-9.0, 4.0, 4.0)",1833.967,Distractor,None,
"(-11.0, 1.0, 10.0)",1833.967,Distractor,None,
"(-4.0, 1.0, 7.0)",1833.967,Distractor,None,
"(14.0, 1.0, 11.0)",1833.967,Distractor,None,
"(9.0, 3.0, 11.0)",1833.967,Distractor,None,
"(13.0, 3.0, 17.0)",1833.967,Distractor,None,
"(15.0, 1.0, 8.0)",0,Empty,None,
"(-2.0, 4.0, 3.0)",0,Empty,None,
"(-7.0, 1.0, 13.0)",0,Empty,None,
"(-5.0, 2.0, 15.0)",1834.023,Target,None,
