position,timeFrame,voxelType,fireType,
"(5.0, 2.0, 4.0)",674.0397,Empty,TrialFire,
"(3.0, 1.0, 3.0)",674.0397,Empty,TrialFire,
"(3.0, 1.0, 4.0)",674.0397,Empty,TrialFire,
"(3.0, 1.0, 5.0)",674.0397,Empty,TrialFire,
"(3.0, 2.0, 2.0)",674.0397,Empty,TrialFire,
"(3.0, 2.0, 3.0)",674.0397,Empty,TrialFire,
"(3.0, 2.0, 4.0)",674.0397,Empty,TrialFire,
"(3.0, 2.0, 5.0)",674.0397,Empty,TrialFire,
"(3.0, 3.0, 2.0)",674.0397,Empty,TrialFire,
"(3.0, 3.0, 3.0)",674.0397,Empty,TrialFire,
"(3.0, 3.0, 4.0)",674.0397,Empty,TrialFire,
"(3.0, 3.0, 5.0)",674.1746,Distractor,TrialFire,
"(3.0, 4.0, 2.0)",674.0397,Empty,TrialFire,
"(3.0, 4.0, 3.0)",674.0397,Empty,TrialFire,
"(3.0, 4.0, 4.0)",674.0397,Empty,TrialFire,
"(3.0, 4.0, 5.0)",674.0397,Empty,TrialFire,
"(4.0, 1.0, 2.0)",674.1746,Distractor,TrialFire,
"(4.0, 1.0, 3.0)",674.0397,Empty,TrialFire,
"(4.0, 1.0, 4.0)",674.0397,Empty,TrialFire,
"(4.0, 1.0, 5.0)",674.0397,Empty,TrialFire,
"(4.0, 2.0, 2.0)",674.0397,Empty,TrialFire,
"(4.0, 2.0, 3.0)",674.0397,Empty,TrialFire,
"(4.0, 2.0, 4.0)",674.0397,Empty,TrialFire,
"(4.0, 2.0, 5.0)",674.1746,Distractor,TrialFire,
"(4.0, 3.0, 2.0)",674.0397,Empty,TrialFire,
"(4.0, 3.0, 3.0)",674.0397,Empty,TrialFire,
"(4.0, 3.0, 4.0)",674.0397,Empty,TrialFire,
"(4.0, 3.0, 5.0)",674.0397,Empty,TrialFire,
"(4.0, 4.0, 2.0)",674.0397,Empty,TrialFire,
"(4.0, 4.0, 3.0)",674.1819,Distractor,TrialFire,
"(4.0, 4.0, 4.0)",674.0397,Empty,TrialFire,
"(4.0, 4.0, 5.0)",674.0397,Empty,TrialFire,
"(5.0, 1.0, 2.0)",674.1746,Distractor,TrialFire,
"(5.0, 1.0, 3.0)",674.0397,Empty,TrialFire,
"(5.0, 1.0, 4.0)",674.0397,Empty,TrialFire,
"(5.0, 1.0, 5.0)",674.0397,Empty,TrialFire,
"(5.0, 2.0, 2.0)",674.0397,Empty,TrialFire,
"(5.0, 2.0, 3.0)",674.0397,Empty,TrialFire,
"(5.0, 2.0, 5.0)",674.0397,Empty,TrialFire,
"(5.0, 3.0, 2.0)",674.0397,Empty,TrialFire,
"(5.0, 3.0, 3.0)",674.0397,Empty,TrialFire,
"(5.0, 3.0, 4.0)",674.0397,Empty,TrialFire,
"(5.0, 3.0, 5.0)",674.0397,Empty,TrialFire,
"(5.0, 4.0, 2.0)",674.1746,Distractor,TrialFire,
"(5.0, 4.0, 3.0)",674.0397,Empty,TrialFire,
"(5.0, 4.0, 4.0)",674.0397,Empty,TrialFire,
"(5.0, 4.0, 5.0)",674.1746,Distractor,TrialFire,
"(6.0, 1.0, 2.0)",674.0397,Empty,TrialFire,
"(6.0, 1.0, 3.0)",674.0397,Empty,TrialFire,
"(6.0, 1.0, 4.0)",674.0397,Empty,TrialFire,
"(6.0, 1.0, 5.0)",674.0397,Empty,TrialFire,
"(6.0, 2.0, 2.0)",674.0397,Empty,TrialFire,
"(6.0, 2.0, 3.0)",674.0397,Empty,TrialFire,
"(6.0, 2.0, 4.0)",674.0397,Empty,TrialFire,
"(6.0, 2.0, 5.0)",674.0397,Empty,TrialFire,
"(6.0, 3.0, 2.0)",674.0397,Empty,TrialFire,
"(6.0, 3.0, 3.0)",674.0397,Empty,TrialFire,
"(6.0, 3.0, 4.0)",674.0397,Empty,TrialFire,
"(6.0, 3.0, 5.0)",674.0397,Empty,TrialFire,
"(6.0, 4.0, 2.0)",674.0397,Empty,TrialFire,
"(6.0, 4.0, 3.0)",674.0397,Empty,TrialFire,
"(6.0, 4.0, 4.0)",674.0397,Empty,TrialFire,
"(6.0, 4.0, 5.0)",674.0397,Empty,TrialFire,
"(-4.0, 1.0, 18.0)",674.1566,Distractor,None,
"(-8.0, 4.0, 18.0)",674.1566,Distractor,None,
"(8.0, 4.0, 18.0)",674.1566,Distractor,None,
"(13.0, 1.0, 2.0)",674.1566,Distractor,None,
"(12.0, 3.0, 11.0)",674.1566,Distractor,None,
"(3.0, 2.0, 17.0)",674.1566,Distractor,None,
"(-6.0, 4.0, 3.0)",674.1566,Distractor,None,
"(2.0, 4.0, 0.0)",674.1566,Distractor,None,
"(10.0, 4.0, 17.0)",674.1566,Distractor,None,
"(5.0, 3.0, 12.0)",674.1566,Distractor,None,
"(6.0, 3.0, 10.0)",674.1566,Distractor,None,
"(14.0, 4.0, 1.0)",674.1566,Distractor,None,
"(6.0, 4.0, 6.0)",674.1566,Distractor,None,
"(-16.0, 4.0, 8.0)",674.1566,Distractor,None,
"(-5.0, 4.0, 7.0)",674.1566,Distractor,None,
"(13.0, 1.0, 1.0)",674.1566,Distractor,None,
"(-12.0, 4.0, 18.0)",674.1566,Distractor,None,
"(-2.0, 3.0, 5.0)",674.1566,Distractor,None,
"(16.0, 1.0, 6.0)",674.1566,Distractor,None,
"(1.0, 4.0, 2.0)",674.1566,Distractor,None,
"(-13.0, 1.0, 17.0)",674.1566,Distractor,None,
"(13.0, 3.0, 8.0)",674.1566,Distractor,None,
"(14.0, 2.0, 6.0)",674.1566,Distractor,None,
"(5.0, 2.0, 13.0)",674.1566,Distractor,None,
"(-4.0, 1.0, 11.0)",674.1566,Distractor,None,
"(6.0, 2.0, 9.0)",674.1566,Distractor,None,
"(14.0, 3.0, 10.0)",674.1566,Distractor,None,
"(13.0, 3.0, 1.0)",674.1566,Distractor,None,
"(4.0, 3.0, 18.0)",674.1566,Distractor,None,
"(-14.0, 2.0, 4.0)",674.1566,Distractor,None,
