position,timeFrame,voxelType,fireType,
"(-13.0, 2.0, 18.0)",1581.904,Distractor,None,
"(17.0, 3.0, 6.0)",1581.904,Distractor,None,
"(18.0, 1.0, 17.0)",1581.904,Distractor,None,
"(-12.0, 3.0, 17.0)",1581.904,Distractor,None,
"(1.0, 1.0, 12.0)",1581.904,Distractor,None,
"(10.0, 3.0, 12.0)",1581.904,Distractor,None,
"(-17.0, 2.0, 8.0)",1581.904,Distractor,None,
"(-1.0, 4.0, 2.0)",1581.904,Distractor,None,
"(19.0, 2.0, 17.0)",1581.904,Distractor,None,
"(-9.0, 2.0, 6.0)",1581.904,Distractor,None,
"(9.0, 3.0, 1.0)",1581.904,Distractor,None,
"(-9.0, 2.0, 19.0)",1581.904,Distractor,None,
"(13.0, 3.0, 10.0)",1581.904,Distractor,None,
"(-8.0, 2.0, 17.0)",1581.904,Distractor,None,
"(-16.0, 3.0, 7.0)",1581.904,Distractor,None,
"(-19.0, 4.0, 10.0)",1581.904,Distractor,None,
"(-14.0, 1.0, 6.0)",1581.904,Distractor,None,
"(19.0, 3.0, 16.0)",1581.904,Distractor,None,
"(-16.0, 3.0, 1.0)",1581.904,Distractor,None,
"(17.0, 2.0, 4.0)",1581.904,Distractor,None,
"(-14.0, 4.0, 13.0)",1581.904,Distractor,None,
"(-15.0, 3.0, 13.0)",1581.904,Distractor,None,
"(-9.0, 1.0, 8.0)",1581.904,Distractor,None,
"(9.0, 1.0, 12.0)",1581.904,Distractor,None,
"(8.0, 3.0, 14.0)",1581.904,Distractor,None,
"(-5.0, 1.0, 11.0)",1581.904,Distractor,None,
"(14.0, 4.0, 6.0)",1581.904,Distractor,None,
"(14.0, 1.0, 13.0)",1581.904,Distractor,None,
"(14.0, 1.0, 16.0)",1581.904,Distractor,None,
"(-8.0, 4.0, 4.0)",1581.904,Distractor,None,
"(-15.0, 4.0, 19.0)",1581.927,Target,None,
